Year,Latitude,Longitude,Earthquake Magnitude,Distance From Source (km),Max Water Height (m)
-2.1152842864684573,-0.8467270560079623,-0.3793926081811132,-1.4403270431489812,-0.4518668213323279,0.7041080484589461
-2.105673476096295,1.0014670448990282,-0.129598366027506,-1.4933173124778716,-0.4112569209663793,0.6083216632876598
-2.101480128210601,-1.0049656514788659,-1.3242051252859357,-1.4933173124778716,-0.3475206475993721,0.3932840990716369
-2.101480128210601,-1.1438427587349596,-1.1777169434286212,-1.4933173124778716,-0.40699758271862563,0.4281370527273576
-2.101480128210601,-1.1163804159102824,-1.3668997380539891,-1.4933173124778716,-0.3681615103495961,0.38619754016132646
-2.1012526899188484,-1.2171582089748874,-1.4733764459982674,-0.40000326195807123,-0.39412234222093195,1.113414486138859
-2.1012526899188484,-0.9779933481289276,-1.2940271798403682,-0.40000326195807123,-0.31537635985524826,1.1261907066844716
-2.1012526899188484,-1.1203815693053312,-1.4704247416592455,-0.40000326195807123,-0.3626464969337551,1.1122974781011545
-2.1012526899188484,-0.9969796043312443,-1.3117800666381578,-0.40000326195807123,-0.3224195314936487,1.124993230561424
-2.1012526899188484,-1.1492208441077554,-1.4733764459982674,-0.40000326195807123,-0.37173564781348517,1.1124240360230362
-2.1012526899188484,-1.0090736888994698,-1.3117800666381578,-0.40000326195807123,-0.32602208180019887,1.1251669987960802
-2.091031804815869,-0.8464756597007377,-0.3823550754917417,-1.4933173124778716,-0.23740102376565622,0.45764744344824315
-2.091031804815869,-1.2781688805128986,-1.2552995203692199,-1.4933173124778716,-0.4124100118476744,0.3377723003958659
-2.0897213331959468,-0.8464756597007377,-0.3823550754917417,-1.4933173124778716,-0.2590630194991292,0.45284359327106666
-2.0897213331959468,-1.2781688805128986,-1.2552995203692199,-1.4933173124778716,-0.38339424584335285,0.3247946113423415
-2.086486997692369,-0.5240330436798953,-0.02003418828186779,-1.4706965946804882,0.16873016373769292,0.42081409789981156
-2.086486997692369,-0.5130588459496269,-0.012618816008265765,-1.4704211122371964,0.16702187840191188,0.4224895657666851
-2.0828338896329206,-0.7342640085687065,0.040335888163347954,-1.4403270431489812,-0.35183613189924406,0.5422425545685687
-2.078412668679039,-0.4799306428201269,-0.9642332735834512,-1.4933173124778716,-0.3714002499551053,0.3148509098971592
-2.0629299324923354,-0.8467270560079623,-0.3793926081811132,-1.4403270431489812,-0.44755989860242573,0.5454365284917162
-2.0629299324923354,-0.8532577668942243,-0.3743447688957463,-1.4403270431489812,-0.44949807743893017,0.41179962374815804
-2.0618475948871646,-0.9807909254116058,-0.5976725446737456,-0.5153993504497412,-0.3852211232854847,1.0410112511367766
-2.0618475948871646,-0.8467270560079623,-0.3793926081811132,-0.5153993504497412,-0.3206199794635911,1.0516597237119023
-2.0618475948871646,-1.0010955483837716,-0.8819403751907139,-0.5153993504497412,-0.3972770157998277,1.019974824241379
-2.0618475948871646,-0.9563268663829451,-0.7082601796443304,-0.5153993504497412,-0.3898947213335041,1.0334097117524768
-2.0618475948871646,-1.1421344023727746,-1.3867857520576787,-1.2002381349318454,-0.4142395773433637,0.5394000043518529
-2.0618475948871646,-1.3680505078717713,-0.31381891356771885,-0.5153993504497412,-0.32910653861084843,1.0538848495836883
-2.0618475948871646,-0.9570268031870859,-1.2141624481941728,-1.766572648908029,0.26577079836064,-0.9441146865498989
-2.0618475948871646,-0.8467270560079623,-0.3793926081811132,-1.766572648908029,-0.3205583427240775,-0.38193196476977753
-2.0618475948871646,-1.0410741175945075,-1.0663704529422493,-0.5153993504497412,-0.36194441199892924,1.1918455526512313
-2.0618475948871646,-1.0499331959824298,-1.074664238601129,-1.766572648908029,-0.39519556329558453,-0.5767395170331463
-2.057391981918076,-0.9969796043312443,-1.3117800666381578,-1.638621258177088,-0.45495022589980083,-0.2358187894037407
-2.057391981918076,-1.0211327036748559,-0.740931956715626,-1.4446217124747318,-0.42200485324082004,0.32098734631923137
-2.056629099412396,-1.1475847428571195,-1.4790958156398109,-1.5310955979944183,0.5582879523089673,-0.4239687175914359
-2.0535171471351763,-1.2781688805128986,-1.2552995203692199,-1.4933173124778716,-0.42855647198018093,0.10489088008118917
-2.0431246651971042,-0.9726848946525016,-0.5353688897586542,-1.3611450146394,-0.4665800856497252,0.4181032343238323
-2.0354189309700166,-1.499674575406959,-2.08603444797019,-1.643217992874462,-0.4665800856497252,-0.8049454240974137
-2.0354189309700166,-1.4959954606799306,-2.0905388986281164,-1.6444573448550603,-0.4636338821177065,-0.813545017752254
-2.0311070831103875,-0.36142838999888904,-0.7311635652694969,-1.341745716499681,0.35510240633145196,0.18207071181538556
-2.0240517164768033,0.1620094347837211,0.33706666931592166,-1.2859237032065842,0.2817812548305458,-0.27519201764516016
-2.0235306851194483,-0.9031393559612841,-1.0767326863257496,-0.6223282350403518,-0.45609794502447276,0.8802439450524954
-2.0235306851194483,-0.8822648123818423,-1.0732151387810909,-0.6223282350403518,-0.4504455015702131,0.8803373602434976
-2.0235306851194483,-1.0410741175945075,-1.0663704529422493,-0.6223282350403518,-0.4238633084073413,0.8783572858341522
-2.0235306851194483,-0.8280803935876843,-1.164452716541655,-0.6223282350403518,-0.41558163885612903,0.8679416395168965
-2.0235306851194483,0.04525135008808519,0.38395713832942424,-0.2749682022962146,2.400242839836231,-0.27519201764516016
-2.0235306851194483,0.13493540451085076,0.31403262384190705,-0.2749682022962146,2.4000651585821067,-0.09259121346636842
-2.0235306851194483,-0.6253832212910805,-0.7851838305962859,-0.2749682022962146,0.9668884205112869,-0.09259121346636842
-2.0219533809269827,-0.9653684639365114,-0.6460714683713372,-1.638621258177088,-0.43860530884620197,-0.2716586371647647
-2.0219533809269827,-0.9969796043312443,-0.9859241621638933,-1.638621258177088,-0.3898441071836962,-0.38181302664332406
-2.0219533809269827,-0.9317895671813574,-0.6958333599286533,-1.638621258177088,-0.4464993061382416,-0.28252297242417534
-2.0181880457596573,-1.363598245514982,-1.9169426664346594,-1.5439169306511784,-0.4488330708031542,0.3330264054170229
-2.0181880457596573,-1.3457458723449598,-1.9082013197435403,-1.5439169306511784,-0.45158991496678064,0.3330264054170229
-2.0181880457596573,-1.2962883313740001,-1.9314477691160714,-1.5439169306511784,-0.45581955593355206,0.9903320398594905
-2.0181880457596573,-1.3365470615010655,-1.9064203709247214,-1.5439169306511784,-0.4525991408210387,0.9903320398594905
-2.0181880457596573,-1.3233318971150538,-1.9602227137087374,-1.5439169306511784,-0.4515544720934275,0.5454365284917162
-2.0181880457596573,-1.3367934999547475,-1.9444349670134027,-1.5439169306511784,-0.4579156432782258,0.3330264054170229
-2.017640188638408,-1.3233318971150538,-1.9602227137087374,-1.766572648908029,-0.4590372209986002,-1.4673154614364237
-2.0148624686990955,-0.8989234895270662,-0.1063348324738091,-1.3847530125425402,-0.4591952343733844,0.33909326366290937
-2.0148624686990955,-0.948245858277825,-0.2880548241775957,-1.3847530125425402,-0.41647486242790654,0.31098203028127896
-2.0142991140503566,-1.2325468740990997,-1.1176903212666796,-1.33902864617701,0.5103464185342356,-0.27519201764516016
-2.0131644496976255,-1.2592239532051859,-1.513520412065919,-0.9014002664727465,-0.40260018053081664,0.5454365284917162
-2.0131644496976255,-1.3082524943199598,-1.6917775550635628,-0.9014002664727465,-0.3483462787677204,0.5880389417557307
-2.0131644496976255,-1.2933488774498212,-1.2648111825257233,-0.9014002664727465,-0.3942700739992802,0.6664341542818285
-2.0131644496976255,-0.9848501185117509,-1.0663704529422493,-0.9014002664727465,-0.31011183368087836,0.688330174968508
-2.0131644496976255,-1.3902475074019995,-2.030837395508277,-0.9014002664727465,-0.21858388729397818,0.49601725790024936
-2.0131644496976255,-0.948245858277825,-0.2880548241775957,-0.9014002664727465,-0.3192030916385289,0.7720888302598613
-2.0131644496976255,-1.0559085179443453,-1.0349789873988555,-0.9014002664727465,-0.33067635015127256,0.6941879400178316
-2.0131644496976255,-1.001022949473512,-0.889483468155953,-0.9014002664727465,-0.34779117907267026,0.7145408143403448
-2.0131644496976255,-0.9807909254116058,-0.5976725446737456,-0.9014002664727465,-0.35787828957312645,0.7475834933265569
-2.0131644496976255,-1.2629373803101018,-1.5219862797552415,-0.9014002664727465,-0.401448944855389,0.7197793259489234
-2.0131644496976255,-1.3270827099359084,-1.550217655683289,-0.9014002664727465,-0.40627597880749466,1.1918455526512313
-2.0131644496976255,-1.304576320875033,-1.538981451304233,-0.9014002664727465,-0.4063596527091973,1.1918455526512313
-2.0131644496976255,-1.3680505078717713,-0.31289449031681266,-0.9014002664727465,-0.369548258668558,0.7720682274227774
-2.0131644496976255,-1.1554557354477404,-1.3699297679302604,-0.9014002664727465,-0.3758805676627021,0.6492640787666164
-2.0131644496976255,-1.1492208441077554,-1.4733764459982674,-0.9014002664727465,-0.3735285545932304,0.8658626383455885
-2.0131644496976255,-1.2706732698982037,-1.5248752418760962,-0.9014002664727465,-0.4027536836867299,0.7197793259489234
-2.0131644496976255,-0.8889863327957733,-0.3587522037370206,-0.9014002664727465,-0.3125619683558909,0.765904091997521
-2.0125931031496056,-1.3680505078717713,-0.31289449031681266,-1.197598605043829,-0.36344999920955334,0.5273390853327278
-2.0096954744220863,-0.1549456681296314,0.11253875025514336,-0.7217719048024879,-0.23586885271354327,0.7197793259489234
-2.0096954744220863,0.2410916423648679,0.5159357335508484,-0.7217719048024879,-0.30040449384375084,0.8658626383455885
-2.0096954744220863,0.2714788564143033,0.4894186339068687,-0.7217719048024879,-0.29734093468132106,1.0978624583908336
-2.0096954744220863,0.46313240801837263,0.5734515317957423,-0.7217719048024879,-0.29981773032196923,1.0978624583908336
-2.0096954744220863,0.38181626942410984,0.5899795070732132,-0.7217719048024879,-0.3055706534830936,1.8875846707103952
-2.0096954744220863,0.5038287804865009,0.566767219120276,-0.7217719048024879,-0.2966038195001676,1.8875846707103952
-2.0096954744220863,-0.057630493459001855,0.06753600817060867,-0.7217719048024879,-0.2377683999937464,0.8658626383455885
-2.0096954744220863,0.3962839293818514,0.5565177953630179,-0.7217719048024879,-0.3014407593757282,1.8875846707103952
-2.0096954744220863,0.9189404835939257,0.01362501039319137,-0.7217719048024879,-0.20937761612245062,0.8844615877909315
-2.0096954744220863,1.6166829550343813,0.06679105596317751,-0.7217719048024879,-0.15047844198899188,0.8834175861336407
-2.0096954744220863,-0.014025723805957166,0.13290698338888013,-0.7217719048024879,-0.24833637319728916,0.8917486763368048
-2.007923485950496,-0.3671656235251241,-0.7287137814050295,-1.0595769669045911,-0.427093355526356,0.6128470781223805
-2.0067279091518233,0.35411309726421253,0.5396969412805327,-1.2002381349318454,-0.3012031836325008,0.5831373622590493
-2.0067279091518233,0.3244696611861744,0.522484906725141,-1.4933173124778716,-0.36694153802354,0.19235004997825403
-2.0067279091518233,0.3244696611861744,0.522484906725141,-1.2002381349318454,-0.3001453595394856,0.5817982290672497
-2.0067279091518233,0.3244696611861744,0.522484906725141,-1.4933173124778716,-0.36694153802354,0.19235004997825403
-2.0067279091518233,0.3244696611861744,0.522484906725141,-1.2002381349318454,-0.3001453595394856,0.5817982290672497
-2.0067279091518233,0.35411309726421253,0.5396969412805327,-1.4933173124778716,-0.3605027913549546,0.1930895992958359
-2.0067279091518233,-0.10878944933108883,-0.7040440491142288,-1.2002381349318454,-0.12246421362063613,0.433164218716234
-2.0049127593047165,-0.8481969527017801,-1.1181299365353885,-1.766572648908029,0.1095682282569365,-1.31947749323278
-1.999940517734017,-0.9155134743726873,0.053096426160263166,-1.2002381349318454,0.5587828072590302,0.30457374964440437
-1.999940517734017,-0.8964415032854947,-0.20795913685449327,-1.2002381349318454,0.5472874648270942,0.27902564917928063
-1.9960802120982906,-0.9016519071306021,-0.5165295445352491,-1.4403270431489812,-0.4527363285534846,0.12535532446721587
-1.9960802120982906,-0.8740342611413889,-0.3941547027461773,-1.4403270431489812,-0.44462532282875283,0.14509766816598552
-1.9960802120982906,-0.9726848946525016,-0.5189979376487928,-1.4403270431489812,-0.42977420119639403,0.12061299881876318
-1.9914269901873336,1.798462058992211,0.830569068272673,-1.7256354493101114,-0.3379315059325816,-0.4486175146513819
-1.9914269901873336,1.4668910781495292,0.002321702435306565,-1.7256354493101114,-0.46101300836634634,-0.553211507348189
-1.9914269901873336,1.54184562887283,1.3478588038061319,-1.7256354493101114,-0.30586608560918127,-0.3978155139719989
-1.9900668028833497,-0.948245858277825,-0.2880548241775957,-1.638621258177088,-0.4067451642820512,-0.3551530050367696
-1.9886925934387911,0.3066161869944122,-0.27234166051336406,-1.5439169306511784,-0.445135411586948,-0.06793207449663531
-1.9844836711577445,-0.6952502429967928,-1.2168453756600508,-1.2901077643957006,0.5031846108973587,-0.09919064184330831
-1.9837693079733454,-0.08749752950229686,0.060142433655384846,-1.094724743417956,0.2060777240021711,0.5057450839314359
-1.9756569311017176,-1.4779916992003193,-1.9357838858833225,-0.9014002664727465,-0.385444882008541,0.3330264054170229
-1.9756569311017176,-1.6319682578946486,-1.9673682328823112,-0.9014002664727465,-0.42231046320560106,0.5454365284917162
-1.9756569311017176,-1.7077982387834967,-1.976913432174445,-0.9014002664727465,-0.41753971966180914,0.06738364506283394
-1.9756569311017176,-1.3902475074019995,-2.030837395508277,-0.9014002664727465,-0.33729465060803765,0.42129305739872647
-1.9756569311017176,-1.3269255523366532,-1.9612242363213557,-0.9014002664727465,-0.33059161200468024,-0.7140957454331147
-1.9756569311017176,-0.9726848946525016,-0.5353688897586542,-0.9014002664727465,-0.03565501160638708,0.641238598532649
-1.9741299812456732,-2.4273392265524727,-2.396135168062503,-1.5553208009945885,-0.4605708264727231,-1.1139900711080166
-1.9725863984355303,-0.9523373341667092,-1.0279468353590189,-1.766572648908029,-0.45223765547077116,-1.219087133114108
-1.9725863984355303,-0.9957682543204444,-1.0127258043236838,-1.766572648908029,-0.4364076628044477,-1.217899904038569
-1.9725863984355303,-1.0028375412897295,-1.0129388475882093,-1.766572648908029,-0.4342059141962879,-1.2188727424404642
-1.9725863984355303,-0.9969796043312443,-1.0201695613198463,-1.766572648908029,-0.4371809309481144,-1.2212093861379842
-1.9718082860781851,-2.915901932137629,-2.7097950317403896,-1.638621258177088,-0.4665800856497252,-1.8432087320190986
-1.9694482553515458,-0.7582759446516142,-1.0309655029158944,-1.766572648908029,-0.2563208581095754,-0.27519201764516016
-1.9694482553515458,-1.0211327036748559,-1.3303002838358753,-1.2646905154650017,0.5455237198681637,-0.16705817926615346
-1.9646093982919213,-0.5130588459496269,-0.008897495661754806,-1.03039528740562,0.2357699807448305,0.5127805007017203
-1.9646093982919213,-0.3757532070938225,0.07934883755127674,-1.0263144458378446,0.2169860139709515,0.5298848409479723
-1.9646093982919213,0.9606684418070142,0.2912753012176393,-1.0629961609358514,0.15231943989807725,0.5351974807792389
-1.9637870988787813,-0.5802933329941212,-0.03841620084084403,-1.264965230338879,-0.33926538476501067,-0.27519201764516016
-1.9637870988787813,-0.5711936754927647,-0.08282842278994766,-1.264965230338879,-0.333199907163273,0.36036476557797004
-1.9637870988787813,-0.6301619277555088,-0.8529217800794835,-1.264965230338879,0.3568981343190366,0.06738364506283394
-1.9637870988787813,-0.8371627450615349,-0.11435952827452331,-1.264965230338879,-0.38194091649354184,0.5454365284917162
-1.9637870988787813,-0.736275360795442,0.06224718786746371,-1.264965230338879,-0.3880652941347272,0.3814935564174614
-1.9637870988787813,-0.7378151731745634,0.05807964805287461,-1.264965230338879,-0.38804210282410156,0.38106915433892247
-1.9637870988787813,-0.568776397605853,-0.7855902075400426,-1.264965230338879,0.10363513344554706,0.7197793259489234
-1.9637870988787813,-0.6297586875185432,-0.8531113753525719,-1.264965230338879,0.36129961635395363,0.04679000548972828
-1.9637870988787813,-0.7446392559513988,0.06569000265083254,-1.264965230338879,-0.39056886107868943,0.38208175888015516
-1.9637870988787813,-0.7445540944154169,0.06357250017967858,-1.264965230338879,-0.3903305239140307,0.3818450854607839
-1.9637870988787813,-0.7440534095531125,0.06342388068890618,-1.264965230338879,-0.3901869219515426,0.3818163211194155
-1.9637870988787813,-0.7478430522833045,0.061145624039689844,-1.264965230338879,-0.3909186491788597,0.3816555274617367
-1.9637870988787813,-0.7441695536199264,0.05459234859204059,-1.264965230338879,-0.38929953666278194,0.38083494236459076
-1.9637870988787813,-0.7391204899224539,0.05580185048804998,-1.264965230338879,-0.3881430099301709,0.3808473814585381
-1.9637870988787813,-0.8823395579400266,-1.0314552661488228,-1.264965230338879,-0.18902553660507224,0.18170290173908038
-1.9637870988787813,-0.8907271112056117,-0.1579523878269562,-1.264965230338879,-0.37779269268587873,0.9903320398594905
-1.9637870988787813,-0.8615312968593347,-0.1063348324738091,-1.264965230338879,-0.38582457937721787,0.3330264054170229
-1.9637870988787813,-0.6297586875185432,-0.8531113753525719,-1.264965230338879,0.36129961635395363,0.04679000548972828
-1.9637870988787813,-0.5395313049237583,-0.02862775750217846,-1.264965230338879,-0.329955117041778,-0.27519201764516016
-1.9637870988787813,-0.404222315126835,0.05193182129858387,-1.264965230338879,-0.30105449867061684,-0.27519201764516016
-1.9637870988787813,-0.057630493459001855,0.06753600817060867,-1.264965230338879,-0.22567184888286862,0.3330264054170229
-1.9637870988787813,-0.41469590036568693,0.07934883755127674,-1.264965230338879,-0.3046512853894296,0.06738364506283394
-1.9637870988787813,-0.878201536662837,-0.11793999373573708,-1.264965230338879,-0.3848699632894798,0.7197793259489234
-1.9637870988787813,-0.8699950916915689,-0.11061045626986477,-1.264965230338879,-0.3857000930199985,0.8658626383455885
-1.9637870988787813,-1.3680505078717713,-0.31289449031681266,-1.264965230338879,-0.27735402777001783,0.3330264054170229
-1.9637870988787813,-0.7342640085687065,0.06635994040102952,-1.264965230338879,-0.38794910550700024,0.5454365284917162
-1.9637870988787813,-0.948245858277825,-0.2880548241775957,-1.264965230338879,-0.3518974314718279,0.33539117820829406
-1.9637870988787813,0.3290975584846056,0.526018701729424,-0.7217719048024879,-0.3198781102047342,0.851068740890229
-1.9637870988787813,0.46313240801837263,0.5650732121408907,-0.7217719048024879,-0.33307088042791916,0.8544671480879751
-1.9637870988787813,0.35411309726421253,0.5396969412805327,-0.7217719048024879,-0.3233726566587006,0.8520909765290577
-1.9637870988787813,0.46313240801837263,0.5734515317957423,-0.7217719048024879,-0.3339981078915115,0.7197793259489234
-1.961292322607476,-0.43245606950925547,0.032655287868495156,-1.0512290751260824,-0.2086411946852494,0.5797593821442111
-1.961292322607476,-0.9317895671813574,-0.6958333599286533,-1.1628469597867326,-0.4019516859799546,0.4070892387338941
-1.9553034977287802,-0.7703208111790057,-1.2342313803405556,-1.2265091232497387,0.5172446596257426,-0.08759241957519891
-1.9553034977287802,-0.003425331630005017,0.33706666931592166,-0.2749682022962146,2.420892067392745,-0.27519201764516016
-1.9553034977287802,0.3244696611861744,0.522484906725141,-0.2749682022962146,2.412925297465673,-0.9728153119197858
-1.9553034977287802,-2.716919491347324,-2.440743057741648,-0.2749682022962146,2.594728766996593,-0.8143281440399175
-1.9553034977287802,-0.003425331630005017,0.11943160411106797,-0.2749682022962146,2.424894537333995,-0.9728153119197858
-1.9535478161969224,0.346949300902051,0.5822188800763255,-1.0936056326349706,0.2910687385847762,-0.27519201764516016
-1.9472396314098095,0.03447193718835264,0.24659893033090116,-0.9852761266138074,0.18508320422767385,0.5598824466047803
-1.9472396314098095,-0.41130257240845586,0.07934883755127674,-0.9820673357137585,0.22326858531400387,0.537813358509188
-1.9453891400733387,-1.3278235226496344,-1.9314477691160714,-1.766572648908029,-0.4647781870184057,-1.9757255051609006
-1.9444556344163535,-1.3968858674420852,-2.193221153322107,-1.4257828268252968,0.8143882838293222,-1.4981469147537805
-1.9444556344163535,-1.3524486652773606,-2.1401444180537634,-1.41286895408049,0.7966447050560028,-1.3778194654774563
-1.9444556344163535,-0.9073508150442771,-0.6562811422803997,-1.0696818476256729,0.3814009469342346,0.3063191608730664
-1.94351655756507,-1.3569117500296675,-2.1428223651144447,-1.4846016110162201,-0.4135766859274453,-0.796680855984947
-1.94351655756507,-1.2210678684007015,-1.3349070925783215,0.5570896099223874,1.5574690142656238,0.623646225366841
-1.94351655756507,-1.0927682458187953,-2.258189390062678,-1.4933173124778716,-0.45760316949053575,0.7197793259489234
-1.94351655756507,-0.9236596895897168,-0.740931956715626,0.5570896099223874,1.5166368256610998,0.6191025403457695
-1.94351655756507,0.35411309726421253,0.5396969412805327,0.5570896099223874,1.4336154185222285,0.3330264054170229
-1.94351655756507,0.4385330435383932,0.5719074484007526,0.5570896099223874,1.4305434853179153,0.5454365284917162
-1.94351655756507,0.46313240801837263,0.5650732121408907,0.5570896099223874,1.429976280160694,0.3330264054170229
-1.94351655756507,-1.228647350832602,-1.3363793256790721,0.5570896099223874,1.5579007618067482,0.5454365284917162
-1.94351655756507,-0.5802933329941212,-0.03841620084084403,0.5570896099223874,1.47872302442373,0.8056166157934561
-1.9406654059119948,-0.9187245465508602,-0.5217366702480264,-0.6223282350403518,-0.40588315297866107,0.5454365284917162
-1.9406654059119948,-0.7882236187805458,-0.23401428452476844,-0.6223282350403518,-0.3922795476991072,1.234571854882568
-1.9406654059119948,-0.7546519073694399,-0.2758112288225954,-0.6223282350403518,-0.38287543264749746,-0.27519201764516016
-1.9406654059119948,-0.7489851442640401,-0.24592664489066626,-0.6223282350403518,-0.3803870695364169,-0.27519201764516016
-1.9406654059119948,-1.0131052841256278,-0.5667969669394248,-0.6223282350403518,-0.40050199628072425,0.6012117141460178
-1.9406654059119948,-0.8907271112056117,-0.2880548241775957,-0.6223282350403518,-0.42815690433747317,0.7958811934566281
-1.9406654059119948,-0.5802933329941212,-0.040972135113806776,-0.6223282350403518,-0.3221215748362323,0.9052296514074473
-1.9406654059119948,-0.9194652014948326,-0.5668770708997635,-0.6223282350403518,-0.3955603597625809,-0.27519201764516016
-1.9406654059119948,-0.4975166486195162,-0.6703133859321815,-0.6223282350403518,0.6407463654976521,0.3330264054170229
-1.9406654059119948,-0.878201536662837,-0.11793999373573708,-0.6223282350403518,-0.40792906831462483,0.9903320398594905
-1.9406654059119948,-0.8447154383398933,-0.4328255667255195,-0.6223282350403518,-0.40450740176266053,0.3330264054170229
-1.9406654059119948,-1.001022949473512,-0.41365481313429525,-0.6223282350403518,-0.4396113746018067,1.1918455526512313
-1.9406654059119948,-0.3688605707723732,-0.5190289565448131,-0.6223282350403518,0.21460153704808244,1.1918455526512313
-1.9406654059119948,0.6549932114345921,0.4710820152912626,-0.6223282350403518,-0.08342542301251873,0.8462510013053314
-1.9406654059119948,-0.7907744344008796,-0.09932339208129952,-0.6223282350403518,-0.38286612919575547,0.8387982335438684
-1.9406654059119948,-0.7514847017683453,-0.3087901283173996,-0.6223282350403518,-0.38208845791442964,-0.27519201764516016
-1.9406654059119948,-0.7418589157111474,0.06730856165148698,-0.6223282350403518,-0.3531501219307706,0.7037486361643265
-1.9406654059119948,-0.7445540944154169,0.06357250017967858,-0.6223282350403518,-0.3541644471675108,1.3273683671551357
-1.9406654059119948,-0.7441695536199264,0.05459234859204059,-0.6223282350403518,-0.35503452494734733,0.5063891218967609
-1.9406654059119948,-0.7474562623890342,0.06012682519488847,-0.6223282350403518,-0.3551979696158187,1.2589966427052228
-1.9406654059119948,-0.8371627450615349,-0.11435952827452331,-0.6223282350403518,-0.3969890630659902,0.7197793259489234
